visitID,date,timeC,timeR,net,bander,enc,spp,bandNumber,colorComboL,colorComboR,age,sex,cpBp,fat,mass,wing,tail,tarsus,molt?,howSexed,howAged,bSample,notes
NZP_2017-05-06,2017-05-06,13:05,13:45,BH4,JLM,B,WTSP,2661-07875,X,-,AHY,M,CP,2,29,66,69,23.05,NA,CP,NA,NA,NA
NZP_2017-05-06,2017-05-06,13:03,NA,BH3,JLM,B,SWTH,2661-07876,X,-,AHY,U,NA,1,36.4,100,69,29.24,NA,NA,NA,NA,NA
NZP_2017-05-06,2017-05-06,10:29,10:41,BH2,AKW,B,BHCO,2651-52156,X,-,AHY,F,NA,0.5,42.4,94,65,NA,NA,P,P,NA,NA
NZP_2017-05-06,2017-05-06,10:30,10:58,BH1,CQS,B,HOSP,2651-52157,X,-,AHY,M,NA,0.5,27.7,78,58,NA,N,P,NA,NA,NA
NZP_2017-05-06,2017-05-06,10:45,11:10,BH1,CQS,B,HOFI,2711-54848,WY,KX,AHY,M,CP,1,20.4,79,60,NA,N,"P, CP",NA,NA,NA
NZP_2017-05-06,2017-05-06,11:22,11:41,NA,DLM,B,NOCA,2651-52158,RY,YX,AHY,F,BP,0.5,39.8,85.5,95,NA,NA,"P, BP",P,NA,NA
NZP_2017-05-06,2017-05-06,11:20,11:34,BH3,DLM,R,WBNU,2711-54787,WB,MX,AHY,F,BP,0,19.3,89,46,NA,NA,BP,P,NA,NA
NZP_2017-05-06,2017-05-06,11:22,11:41,BH3,KLW,B,NOCA,2651-52159,WO,WX,AHY,F,BP,0.5,39.7,88,100,NA,NA,"P, BP",NA,NA,NA
NZP_2017-05-06,2017-05-06,11:22,NA,BH3,KLW,B,NOCA,2651-52160,RW,RX,AHY,F,BP,0,39.4,91.5,101,NA,NA,"P, BP",NA,NA,NA
NZP_2017-05-06,2017-05-06,11:37,12:10,BH1,DLM,B,HOSP,NA,OB,K,AHY,M,NA,0,25.2,79,94,NA,N,P,NA,NA,NA
NZP_2017-05-06,2017-05-06,12:04,12:12,BH1,KLW,B,NOCA,2651-52161,BR,OX,AHY,M,CP,0.5,38.9,93.5,101,NA,N,"P, CP",NA,NA,NA
NZP_2017-05-06,2017-05-06,13:12,13:17,BH1,BSE,B,WTSP,2711-54849,X,-,AHY,U,NA,2,29.4,76,66,NA,N,P,P,NA,NA
NZP_2017-05-06,2017-05-06,13:03,13:25,BH1,BSE,B,HOSP,NA,PB,P,AHY,F,BP,2,27.3,77,59,NA,N,BP,BP,tail_NZP-DC-751,NA
NZP_2017-05-12,2017-05-12,11:35,NA,NA,BSE,B,HOSP,NA,-,M,AHY,M,CP,NA,NA,76,50,18.19,NA,NA,NA,tail_NZP-DC-770,NA
NZP_2017-05-12,2017-05-12,11:35,NA,NA,BSE,R,CACH,2750-41578,WY,KX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-05-12,2017-05-12,11:43,NA,NA,REZ,B,SOSP,2661-07877,X,-,AHY,M,CP,1,21.5,69,69.5,22.53,NA,NA,NA,tail_NZP-DC-771,CP++++++
NZP_2017-05-16,2017-05-16,9:46,10:30,BH3,REZ,B,CACH,2750-41579,KB,YX,AHY,M,CP,0.5,9.9,65,55,NA,NA,NA,NA,tail_NZP-DC-772,NA
NZP_2017-05-16,2017-05-16,9:33,10:35,BH4,REZ,B,HOSP,NA,PK,G,AHY,F,BP,0.5,23.9,75,49,16.02,NA,NA,NA,tail_NZP-DC-773,NA
NZP_2017-05-16,2017-05-16,9:42,NA,BH3,REZ,R,WBNU,2711-77168,-,X,AHY,F,BP,0.5,17.1,87,41.5,17.55,NA,NA,NA,tail_NZP-DC-775,NA
NZP_2017-05-16,2017-05-16,10:00,NA,BH4,REZ,B,SOSP,2661-07878,KB,YX,AHY,F,BP,2,21.6,63,63,21.21,NA,NA,NA,tail_NZP-DC-776,NA
NZP_2017-05-16,2017-05-16,9:55,10:58,BH1,REZ,B,HOSP,NA,YP,G,AHY,M,CP,0.5,24,79,54,18.23,NA,NA,NA,tail_NZP-DC-777,NA
NZP_2017-05-16,2017-05-16,NA,NA,BH2,NA,R,NOCA,991-78724,PP,X,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"recap, released"
NZP_2017-05-24,2017-05-24,8:30,9:15,BH3,JLM,B,HOSP,NA,PR,P,AHY,M,CP,0,28.4,79,55,19.76,NA,"P, CP",NA,tail_NZP-DC-780,NA
NZP_2017-05-24,2017-05-24,8:30,9:25,BH2,JLM,B,HOSP,NA,BO,K,AHY,F,BP,0,26.1,74,53,17.79,NA,"P, BP",NA,tail_NZP-DC-781,double color combo
NZP_2017-05-24,2017-05-24,8:43,9:40,BH1,JLM,B,HOFI,2661-07880,X,-,AHY,M,CP,1,20.7,80,60,17.53,NA,"P, CP",NA,tail_NZP-DC-782,NA
NZP_2017-06-02,2017-06-02,9:47,10:20,NA,REZ,B,HOSP,NA,PR,P,AHY,M,NA,0.5,27.5,79,59,18.89,NA,NA,NA,tail_NZP-DC-790,NA
NZP_2017-06-02,2017-06-02,9:54,10:30,NA,REZ,R,TUTI,2711-54789,WY,KX,AHY,F,BP,1,20.2,79.5,NA,19.52,NA,NA,NA,NA,Lost tail in bag
NZP_2017-06-02,2017-06-02,NA,11:33,NA,BSE,B,NOCA,2701-39061,PX,YY,HY,U,NA,0.5,39.5,84.5,83,23.6,NA,NA,NA,tail_NZP-DC-791,NA
NZP_2017-06-02,2017-06-02,11:25,11:47,NA,BSE,B,GRCA,2701-39062,GG,WX,AHY,M,CP,0.5,34.5,92.5,96,26.73,NA,NA,NA,tail_NZP-DC-795,Leaning to SY
NZP_2017-06-02,2017-06-02,11:25,11:52,NA,BSE,B,HOFI,2711-57738,X,-,AHY,F,BP,2,22.1,78,59.5,16.87,NA,NA,NA,tail_NZP-DC-811,NA
NZP_2017-06-02,2017-06-02,12:12,12:20,NA,REZ,B,HOFI,2711-57739,X,-,AHY,M,CP,0.5,21.8,79.5,60.5,17.31,NA,NA,NA,NA,NA
NZP_2017-06-02,2017-06-02,12:10,12:26,NA,REZ,R,HOSP,NA,G,BG,AHY,M,CP,2,26.5,73,53,17.74,NA,NA,NA,NA,NA
NZP_2017-06-02,2017-06-02,12:10,NA,NA,REZ,B,HOSP,NA,BO,K,AHY,F,BP,1,26.9,76,52,19.28,NA,NA,NA,tail_NZP-DC-812,double color combo
NZP_2017-06-09,2017-06-09,NA,NA,NA,REZ,B,HOFI,2661-07887,-,X,NA,NA,NA,NA,NA,NA,68,18,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,NA,NA,NA,BSE,B,AMRO,1352-46153,-,X,AHY,F,BP,0.5,78,125,97,33.38,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,NA,NA,NA,BSE,R,DOWO,2661-07872,-,X,AHY,F,BP,0,26.8,96,56,NA,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,11:48,NA,NA,REZ,B,AMRO,1352-46154,-,X,AHY,M,CP,0.5,74.8,128.5,94,33.79,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,11:45,NA,NA,REZ,R,WBNU,2711-77168,-,X,AHY,F,BP,1,17.8,87,44,19.32,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,11:48,NA,NA,BSE,B,HOSP,NA,P,O,AHY,M,CP,0.5,26.9,78,NA,17.54,NA,NA,NA,tail_NZP-DC-830,feather snip
NZP_2017-06-09,2017-06-09,11:59,NA,NA,REZ,R,NOCA,2561-568?0,X,-,ASY,M,CP,0.5,43.3,96.5,101,24.86,NA,NA,NA,NA,"Originally written as band, not recap -RZ"
NZP_2017-06-09,2017-06-09,NA,NA,NA,NA,R,WBNU,2711-77167,-,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,NA,NA,NA,NA,R,SOSP,2711-54800,WY,KX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-06-09,2017-06-09,NA,NA,NA,NA,R,TUTI,2711-54789,WY,KX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-06-02,2017-06-02,NA,NA,NA,NA,R,WBNU,2711-77167,-,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-06-13,2017-06-13,7:45,8:02,BH2,REZ,B,HOSP,NA,G,WY,AHY,F,BP,1,25.8,73.5,53,19.26,Y,P,BP,NA,Retrices in pin
NZP_2017-06-13,2017-06-13,7:45,8:12,BH2,REZ,B,HOSP,NA,R,BG,AHY,F,BP,1,21.3,72,52,16.76,N,P,P,NA,NA
NZP_2017-06-13,2017-06-13,7:45,8:16,BH2,REZ,B,HOSP,NA,M,WG,AHY,M,CP,0.5,23,75.5,53,16.53,N,P,P,NA,NA
NZP_2017-06-13,2017-06-13,7:45,8:21,BH1,REZ,B,HOSP,NA,M,WG,AHY,F,BP,0.5,25.1,74,52,19.38,N,P,BP,NA,NA
NZP_2017-06-13,2017-06-13,7:45,8:27,BH2,REZ,B,HOSP,NA,R,WB,HY,F,NA,0.5,23.1,70,NA,NA,Y,P,Molt,NA,"Wing in molt, tail a mess, not measured"
NZP_2017-06-13,2017-06-13,8:05,8:42,BH2,BSE,B,HOSP,NA,GY,M,AHY,M,CP,0.5,27.6,76,59.5,19.02,N,P,CP,NA,NA
NZP_2017-06-13,2017-06-13,8:05,8:46,BH1,REZ,B,HOFI,2711-57740,X,-,AHY,M,CP,1,20.4,79,63,17.67,N,P,CP,NA,NA
NZP_2017-06-13,2017-06-13,8:34,8:53,BH2,REZ,B,HOSP,NA,R,KB,AHY,F,BP,1,28.8,75,55.5,20.19,N,P,BP,NA,NA
NZP_2017-06-13,2017-06-13,8:34,8:59,BH2,BSE,B,HOSP,NA,MR,W,HY,U,NA,1,26.8,73.5,54,19.46,wing,NA,"P, S",NA,NA
NZP_2017-06-13,2017-06-13,8:34,9:03,BH2,BSE,B,HOSP,NA,RR,R,AHY,F,BP,0.5,23.7,71,50.5,19.1,N,BP,BP,NA,NA
NZP_2017-06-13,2017-06-13,9:38,10:02,BH2,REZ,B,SOSP,2711-57741,MX,MM,SY,F,BP,0.5,19.8,64,64,22.14,N,BP,RECTS,NA,"Faded BP, worried it could be J"
NZP_2017-06-13,2017-06-13,9:43,10:06,BH2,REZ,B,HOSP,NA,P,PP,AHY,F,BP,2,26,71,51,NA,N,BP,P,NA,NA
NZP_2017-06-13,2017-06-13,9:43,10:10,BH2,REZ,B,HOSP,NA,PB,B,NA,NA,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-06-13,2017-06-13,9:43,10:13,BH2,REZ,B,HOSP,NA,PP,B,AHY,F,BP,1,28.5,76,54,19.12,N,BP,BP,NA,NA
NZP_2017-06-16,2017-06-16,9:42,9:58,BH1,REZ,B,HOFI,2661-07891,X,-,AHY,M,CP,3,21.7,78,56,19.01,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,9:44,10:02,BH1,REZ,R,TUTI,2711-54781,-,X,AHY,F,BP,0.5,20.5,79.5,65,21.22,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,9:45,10:08,BH1,REZ,R,NOCA,2701-39099,X,-,AHY,M,NA,0.5,40.7,96.5,104,23.44,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,9:50,10:17,BH2,REZ,B,HOSP,NA,K,OR,AHY,F,BP,0.5,25.2,75,54,19.59,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,9:50,10:24,BH2,REZ,B,HOSP,NA,O,KK,HY,F,NA,0.5,27.3,72,NA,18.02,Y,NA,NA,NA,"Tail, wing, body molt"
NZP_2017-06-16,2017-06-16,10:15,10:30,BH2,SMS,R,HOSP,NA,YP,G,AHY,M,CP,0,24.9,76.5,65,NA,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,10:47,10:53,BH2,JLM,B,AMRO,1352-46155,BO,GX,AHY,F,BP,0.5,NA,122,90,34.15,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,10:45,10:57,BH2,JLM,R,WBNU,2711-77168,-,X,AHY,F,BP,0,18,85,41,17.68,NA,NA,NA,NA,Tail measure R3
NZP_2017-06-16,2017-06-16,10:37,11:02,BH2,JLM,B,AMRO,1352-46156,GG,BX,AHY,F,BP,0,75.1,120,95,34.4,NA,NA,NA,tail_NZP-DC-829,NA
NZP_2017-06-16,2017-06-16,10:42,11:07,BH2,JLM,R,SOSP,2711-54800,WY,KX,AHY,M,CP,0,20.3,66,65,21.35,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,10:40,11:11,BH2,JLM,R,HOSP,NA,PP,P,AHY,F,BP,0.5,25.3,69.5,49,17.6,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,10:37,11:18,BH2,REZ,B,GRCA,2701-39088,WG,YX,NA,NA,NA,NA,35.2,91,100,NA,NA,NA,NA,NA,flew away before measurements taken. 
NZP_2017-06-16,2017-06-16,10:47,11:25,BH2,REZ,B,HOSP,NA,GO,G,AHY,F,BP,0.5,26.1,75,56,19.17,NA,NA,NA,NA,Missing tail feathers
NZP_2017-06-16,2017-06-16,11:06,11:35,BH2,REZ,B,HOSP,NA,RR,W,HY,M,NA,1,28.4,76.5,49,20.25,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,11:06,11:43,BH2,REZ,B,HOSP,NA,RO,R,AHY,F,BP,2,27.6,77,49.5,19.47,NA,NA,NA,NA,NA
NZP_2017-06-16,2017-06-16,11:06,11:46,BH2,REZ,B,HOSP,NA,P,KP,AHY,F,BP,0.5,25.5,74,48.5,18.03,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,NA,NA,NA,NA,NA,NA,2661-07892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Band lost
NZP_2017-06-20,2017-06-20,9:23,9:29,BH1,REZ,R,AMRO,1352-46151,RR,KX,AHY,F,BP,0.5,84.6,128,85.5,33.49,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,9:18,9:34,BH1,REZ,B,HOFI,2661-07893,X,-,AHY,M,CP,1,19.5,80.5,58,16.58,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,9:45,9:52,BH2,REZ,R,TUTI,2711-77655,X,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,9:47,9:58,BH2,BSE,B,AMRO,1352-46157,GX,GB,HY,U,NA,0.5,73,128,95,34.85,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,9:50,10:02,BH1,REZ,B,HOFI,2661-07894,X,-,AHY,M,CP,1,20,78,53,NA,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,10:10,10:23,BH2,REZ,R,HOSP,NA,M,WG,AHY,F,BP,1,26.2,73,51,18.73,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,10:10,10:35,BH2,REZ,B,HOSP,NA,Y,G,HY,U,NA,0.5,NA,76,49,17.82,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,10:10,10:41,BH2,REZ,B,HOSP,NA,BW,M,AHY,F,BP,0.5,22.6,75.5,53,17.29,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,10:47,11:02,BH2,REZ,B,NOCA,2701-39089,KX,YG,HY,M,NA,0.5,36.8,86,105,23.74,NA,NA,NA,NA,NA
NZP_2017-06-20,2017-06-20,10:45,11:10,BH2,REZ,B,HOSP,NA,MB,K,HY,U,NA,0.5,24.2,72,49,18.68,NA,NA,NA,NA,"Double color combo -- Fixed by replacing the color combo on 2017-09-15 (was MB,R)"
NZP_2017-06-20,2017-06-20,11:11,11:29,BH2,REZ,B,HOSP,NA,PB,M,HY,U,NA,1,23.5,71,47,19.1,NA,NA,NA,NA,NA
NZP_2017-06-23,2017-06-23,10:05,10:24,1C,REZ,B,COGR,1713-67208,X,-,AHY,U,NA,0,81.8,121,102,31.87,NA,NA,NA,NA,NA
NZP_2017-06-23,2017-06-23,10:06,10:30,1C,BSE,B,BLJA,1713-67211,X,-,ASY,M,CP,0.5,83,131,130,35.04,NA,NA,NA,NA,NA
NZP_2017-06-23,2017-06-23,10:59,11:20,1C,REZ,B,TUTI,2661-07895,PX,PP,HY,U,NA,1,21.3,79,71,19.23,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,8:25,8:50,NA,TBR,B,BLJA,1603-45002,YW,BX,HY,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leg injury
NZP_2017-06-24,2017-06-24,9:18,10:00,NA,JLM,R,TUTI,2661-07868,X,-,AHY,F,BP,0,21,78,67,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:00,10:20,NA,JLM,B,NOCA,2701-90306,OB,OX,HY,U,NA,1,NA,85,87,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:00,10:20,NA,JLM,B,TUTI,2791-03501,X,-,HY,U,NA,0.5,NA,76,64,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:00,10:25,NA,JLM,B,AMRO,1342-74299,XG,R,SY,M,CP,0,70,116,90,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:00,10:31,NA,JLM,B,TUTI,2791-03502,X,-,HY,U,NA,1,NA,81,69,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:20,10:38,NA,JLM,B,HOFI,2791-03503,X,-,AHY,F,BP,0.5,22,73,54,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:30,10:45,NA,JLM,B,NOCA,2701-90307,WO,RX,HY,U,NA,0,39,80,91,NA,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,8:27,8:55,1A,REZ,B,HOSP,NA,KP,R,AHY,F,BP,2,28.2,75,54,18.73,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,9:10,NA,NA,REZ,B,TUTI,2661-07900,X,-,HY,U,NA,0.5,19.2,80,68,20,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,9:10,10:00,NA,BSE,B,NOCA,2701-39090,GW,RX,HY,U,NA,0.5,37.3,87,93,23.2,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:30,10:50,NA,REZ,R,HOFI,2741-54673,X,-,AHY,M,CP,1,20.9,79,55,16.27,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:30,11:00,NA,REZ,B,TUTI,2741-54463,X,-,HY,U,NA,0.5,18.9,75,69,20.28,NA,NA,NA,NA,NA
NZP_2017-06-24,2017-06-24,10:30,11:07,NA,BSE,B,NOCA,2701-39091,WW,GX,HY,M,NA,0.5,33.4,89.5,94.5,23.38,NA,NA,NA,NA,NA
NZP_2017-06-27,2017-06-27,8:13,9:24,1A,REZ,B,HOSP,NA,GG,M,AHY,F,BP,0.5,26.8,76,54,18.18,NA,NA,NA,NA,NA
NZP_2017-06-27,2017-06-27,8:15,9:31,1B,REZ,B,HOFI,2741-54464,RR,KX,AHY,U,BP?,1,19.6,79,57.5,17.23,NA,NA,NA,NA,NA
NZP_2017-06-27,2017-06-27,8:55,9:51,1C,REZ,B,HOFI,2741-54465,YB,BX,AHY,M,CP,0.5,20.1,79,58.5,17.63,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:30,9:47,1A,BSE,B,HOSP,NA,OK,P,AHY,M,CP,0.5,25,78,56,19.5,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:34,9:51,2B,JLM,B,NOCA,2701-74702,GG,KX,HY,M,NA,2,44,85,97,20.9,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:31,9:51,1A,BSE,B,HOSP,NA,OG,R,HY,U,NA,1,23,69,49,18.2,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:32,9:55,2A,BSE,R,HOSP,NA,G,B,AHY,M,CP,0.5,27,76,55,18.55,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:34,9:58,2B,BSE,B,HOSP,NA,YG,M,HY,U,NA,1,22,70,NA,17.2,NA,NA,NA,NA,Tail molting
NZP_2017-07-07,2017-07-07,9:34,10:01,2B,BSE,B,HOSP,NA,WR,P,HY,U,NA,2,27,76,50,NA,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:34,10:04,2B,BSE,B,HOSP,NA,WP,B,AHY,F,BP,1,26,77,NA,NA,NA,NA,NA,NA,missing tail feathers
NZP_2017-07-07,2017-07-07,9:34,10:05,2B,BSE,R,HOSP,NA,MB,R,HY,U,NA,0.5,24,71.5,50,NA,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:38,10:08,2B,BSE,B,HOSP,NA,WW,M,HY,U,NA,1,24,69.5,47.5,NA,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,9:39,10:10,3A,BSE,B,HOSP,NA,OB,B,HY,M,NA,0.5,27,74,53,NA,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,10:11,10:47,1A,REZ,B,HOSP,NA,B,GR,AHY,F,BP,1,26.9,75.5,55,19,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,10:12,10:55,1A,REZ,B,HOSP,NA,W,RG,AHY,M,CP,0,24.3,79,53,16.7,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,11:25,12:11,2A,REZ,B,HOSP,NA,MG,M,AHY,F,BP,1,27.4,76.5,54,19.4,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,11:48,12:15,2A,REZ,R,GRCA,2641-96827,PX,BP,ASY,M,CP,0.5,35.8,92,95,NA,NA,NA,NA,NA,NA
NZP_2017-07-07,2017-07-07,11:40,12:21,NA,REZ,B,HOSP,NA,YG,O,AHY,M,CP,1,25.7,78,54,19.2,NA,NA,NA,NA,double color combo
NZP_2017-07-14,2017-07-14,8:55,9:11,4,JLM,B,HOSP,NA,PR,M,HY,U,NA,0,25,71,47,NA,NA,NA,NA,NA,full crop
NZP_2017-07-14,2017-07-14,8:55,9:13,4,JLM,B,HOSP,NA,YO,O,HY,U,NA,NA,28,73,NA,NA,NA,NA,NA,NA,Accidentally released 
NZP_2017-07-14,2017-07-14,9:00,9:16,2C,JLM,B,HOSP,NA,YG,O,HY,U,NA,0.5,27,75,50.5,19,NA,NA,NA,NA,double color combo
NZP_2017-07-14,2017-07-14,9:00,9:21,2C,JLM,B,HOSP,NA,GO,G,HY,U,NA,0.5,27,67,48,19,NA,NA,NA,NA,NA
NZP_2017-07-14,2017-07-14,9:00,9:23,1A,JLM,B,TUTI,2471-68203,YB,BX,HY,U,NA,0,18.9,76,66,19.9,NA,NA,NA,NA,NA
NZP_2017-07-14,2017-07-14,9:00,9:29,1A,JLM,R,HOSP,NA,R,KB,AHY,F,BP,0,26.2,75,56,NA,NA,NA,NA,NA,NA
NZP_2017-07-14,2017-07-14,9:11,9:32,2B,JLM,B,HOSP,NA,WP,G,HY,U,NA,0,26.9,72,NA,19.9,NA,NA,NA,NA,Tail broken
NZP_2017-07-14,2017-07-14,9:12,9:38,2C,JLM,B,HOSP,NA,GG,G,AHY,F,BP,0,25.8,72,NA,19.9,NA,NA,NA,NA,tail molting
NZP_2017-07-14,2017-07-14,9:12,9:41,2C,JLM,B,HOSP,NA,GK,P,AHY,F,BP,0.5,25.4,76,54,20,NA,NA,NA,NA,NA
NZP_2017-07-14,2017-07-14,9:12,9:43,2C,JLM,B,HOSP,NA,YG,G,HY,U,NA,0.5,25.3,72,NA,20,NA,NA,NA,NA,molting
NZP_2017-07-18,2017-07-18,9:56,10:15,1A,BSE,B,HOSP,NA,KB,Y,HY,U,NA,1,26.2,71,51,18.9,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:00,10:37,2A,REZ,B,HOSP,NA,BO,G,AHY,F,BP,0.5,25.1,73,53,18.3,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:00,10:43,2A,REZ,B,HOSP,NA,OO,O,HY,U,NA,1,27.4,74,45,19.5,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:06,11:00,1A,REZ,B,DOWO,2471-68204,X,-,HY,U,NA,0.5,24.6,93.5,57.5,NA,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:38,11:10,2C,BSE,B,SOSP,2471-68206,RY,YX,HY,U,NA,0.5,19.7,61,52,20.2,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:26,11:43,2B,REZ,R,TUTI,2711-54789,WY,KX,HY,F?,NA,0.5,18.6,78,69,19.3,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:21,11:48,2C,REZ,R,NOCA,2701-39089,KX,YG,HY,U,NA,NA,33.4,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,10:39,11:53,2C,REZ,B,HOSP,NA,OW,W,HY,F,NA,2,26,75,50,17.2,NA,NA,NA,NA,NA
NZP_2017-07-18,2017-07-18,NA,NA,1A,REZ,R,WBNU,2711-77167,-,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Released before measurements. 
NZP_2017-07-26,2017-07-26,9:33,9:50,1C,REZ,B,NOCA,2701-74703,GG,BX,HY,U,NA,0.5,39.1,87,98,23.4,NA,NA,NA,NA,NA
